OBS,HOUSEHOLDID,HEINZ,HUNTS,PRICEHEINZ,PRICEHUNTS,DISPLAYHEINZ,DISPLAYHUNTS,FEATUREHEINZ,FEATUREHUNTS
2519,270,1,0,0.041999999,0.035,0,0,1,0
2520,270,1,0,0.041999999,0.035999998,0,0,1,0
2521,270,1,0,0.041999999,0.035,0,0,0,0
2522,270,1,0,0.041999999,0.035,0,0,0,0
2523,270,1,0,0.041999999,0.035,0,0,1,0
2524,270,1,0,0.046999998,0.035,0,0,0,0
2525,270,1,0,0.039000001,0.035,0,0,1,0
2526,271,1,0,0.030999999,0.037999999,0,0,0,0
2527,271,1,0,0.017000001,0.035999998,0,0,0,1
2528,271,1,0,0.015,0.035,0,0,1,0
2529,271,1,0,0.021,0.034000002,0,0,0,0
2530,271,1,0,0.037,0.034000002,0,0,0,0
2531,272,1,0,0.017999999,0.034000002,1,0,0,0
2532,272,1,0,0.028000001,0.030999999,1,0,0,0
2533,272,1,0,0.041999999,0.030999999,0,0,0,0
2534,272,1,0,0.028000001,0.030999999,0,0,0,0
2535,272,1,0,0.035,0.030999999,1,0,0,0
2536,272,1,0,0.035,0.028000001,0,1,0,0
2537,272,1,0,0.041999999,0.028000001,0,0,0,0
2538,272,1,0,0.021,0.034000002,0,0,1,0
2539,272,1,0,0.039000001,0.037,0,0,0,0
2540,273,1,0,0.030999999,0.037,0,0,0,0
2541,273,1,0,0.029999999,0.029999999,0,0,0,0
2542,273,1,0,0.034000002,0.030999999,1,0,0,0
2543,273,1,0,0.030999999,0.030999999,1,0,0,0
2544,273,1,0,0.034000002,0.034000002,0,0,0,0
2545,273,1,0,0.039000001,0.037,0,0,0,0
2546,274,1,0,0.034000002,0.030999999,0,0,0,0
2547,274,0,1,0.032333334,0.028000001,0,0,0,0
2548,274,1,0,0.037,0.030999999,0,0,1,0
2549,274,0,1,0.039666667,0.030999999,0,0,0,0
2550,274,1,0,0.043000001,0.034000002,0,0,0,0
2551,274,0,1,0.037,0.034000002,1,0,0,0
2552,274,0,1,0.039333333,0.028000001,0,1,0,0
2553,274,0,1,0.042333333,0.022,0,0,0,0
2554,274,0,1,0.041333334,0.028000001,0,0,0,0
2555,275,0,1,0.044333334,0.017999999,0,0,0,0
2556,275,1,0,0.035,0.030999999,0,0,0,0
2557,275,1,0,0.021,0.028000001,0,0,0,0
2558,275,1,0,0.021,0.028000001,0,0,0,0
2559,275,0,1,0.041666666,0.034000002,0,0,0,0
2560,275,1,0,0.041999999,0.035,0,0,0,0
2561,275,1,0,0.021,0.034000002,0,0,0,0
2562,276,0,1,0.039333335,0.030999999,0,0,0,0
2563,276,1,0,0.030999999,0.030999999,1,0,0,0
2564,276,1,0,0.034000002,0.030999999,0,0,0,0
2565,276,0,1,0.037666667,0.030999999,0,0,0,0
2566,276,0,1,0.037666667,0.034000002,0,0,0,0
2567,277,1,0,0.028000001,0.035999998,0,0,0,0
2568,277,1,0,0.034000002,0.041000001,0,0,0,0
2569,277,1,0,0.025,0.045000002,0,0,0,0
2570,277,1,0,0.034000002,0.039999999,0,0,0,0
2571,277,1,0,0.025,0.037,0,0,0,0
2572,277,1,0,0.030999999,0.044,0,0,0,0
2573,277,1,0,0.030999999,0.044,0,0,0,0
2574,277,1,0,0.028000001,0.037,0,0,0,0
2575,277,1,0,0.030999999,0.035999998,0,0,0,0
2576,277,1,0,0.030999999,0.035999998,0,0,0,0
2577,277,1,0,0.017000001,0.035999998,0,0,0,1
2578,277,1,0,0.017000001,0.035999998,0,0,0,1
2579,277,1,0,0.027000001,0.035999998,0,0,0,1
2580,277,1,0,0.027000001,0.035999998,0,0,0,0
2581,277,1,0,0.027000001,0.035,0,0,0,1
2582,277,1,0,0.027000001,0.035,0,0,1,0
2583,277,1,0,0.027000001,0.035,0,0,0,0
2584,277,1,0,0.027000001,0.035,0,0,1,0
2585,277,1,0,0.027000001,0.035,0,0,0,0
2586,277,1,0,0.027000001,0.035,0,0,1,0
2587,277,1,0,0.030999999,0.035,0,0,1,0
2588,277,1,0,0.030999999,0.035,0,0,1,0
2589,277,1,0,0.030999999,0.035,0,0,1,0
2590,277,1,0,0.030999999,0.035999998,0,0,1,0
2591,277,1,0,0.030999999,0.035,0,0,0,0
2592,277,1,0,0.030999999,0.035,0,0,1,0
2593,277,1,0,0.030999999,0.035,0,0,1,0
2594,277,1,0,0.024,0.035,0,0,1,0
2595,277,1,0,0.037,0.035,0,0,0,0
2596,277,1,0,0.037,0.035,0,0,0,0
2597,277,1,0,0.015,0.035,0,0,1,0
2598,277,1,0,0.030999999,0.034000002,1,0,0,0
2599,277,1,0,0.037,0.035,0,0,0,0
2600,277,1,0,0.039000001,0.028000001,0,0,0,0
2601,277,1,0,0.037,0.035,0,0,0,0
2602,277,1,0,0.037,0.037999999,0,0,1,0
2603,277,1,0,0.030999999,0.037,1,0,0,0
2604,277,1,0,0.037,0.041999999,0,0,0,0
2605,277,1,0,0.037,0.041999999,0,0,0,0
2606,277,1,0,0.037,0.035999998,0,0,0,0
2607,278,1,0,0.050000001,0.028000001,0,0,0,0
2608,278,1,0,0.046999998,0.029999999,1,0,0,0
2609,278,1,0,0.043000001,0.030999999,0,0,0,0
2610,278,1,0,0.041999999,0.030999999,1,0,0,0
2611,278,1,0,0.037,0.033,0,0,0,0
2612,279,1,0,0.034000002,0.035,0,0,1,0
2613,279,1,0,0.045000002,0.035,0,0,1,0
2614,279,1,0,0.034000002,0.028000001,0,0,0,0
2615,279,1,0,0.034000002,0.028000001,0,0,0,0
2616,279,0,1,0.042000001,0.028000001,0,0,0,0
2617,279,1,0,0.045000002,0.028000001,0,1,0,0
2618,279,1,0,0.034000002,0.030999999,0,0,0,0
2619,279,1,0,0.050000001,0.030999999,1,0,0,0
2620,279,1,0,0.034000002,0.034000002,0,0,0,0
2621,279,1,0,0.044,0.034000002,0,0,0,0
2622,280,1,0,0.029999999,0.030999999,0,0,0,0
2623,280,1,0,0.017000001,0.033,0,0,0,0
2624,280,1,0,0.030999999,0.034000002,1,0,0,0
2625,280,1,0,0.035999998,0.037,0,0,1,0
2626,280,1,0,0.052999999,0.037,0,0,0,0
2627,281,1,0,0.030999999,0.044,0,0,0,0
2628,281,1,0,0.030999999,0.035999998,0,0,0,0
2629,281,1,0,0.027000001,0.033,0,0,0,0
2630,281,1,0,0.027000001,0.035,0,0,0,0
2631,281,1,0,0.030999999,0.035,0,0,0,0
2632,282,0,1,0.045,0.028000001,0,0,0,0
2633,282,0,1,0.045,0.037,0,0,0,0
2634,282,1,0,0.015,0.028000001,0,0,0,0
2635,282,1,0,0.039000001,0.029999999,0,0,0,0
2636,282,1,0,0.046999998,0.030999999,0,0,0,0
2637,282,1,0,0.050000001,0.030999999,0,0,0,0
2638,282,0,1,0.045333333,0.028000001,0,0,0,0
2639,283,1,0,0.039000001,0.028000001,0,1,0,0
2640,283,1,0,0.028000001,0.030999999,0,0,0,0
2641,283,0,1,0.041333334,0.034000002,0,0,0,0
2642,283,1,0,0.035,0.028000001,0,0,0,1
2643,283,1,0,0.039000001,0.037,1,0,0,0
2644,284,1,0,0.034000002,0.028000001,0,0,0,0
2645,284,0,1,0.039666667,0.028000001,0,1,0,0
2646,284,1,0,0.021,0.034000002,0,0,0,0
2647,284,0,1,0.041666668,0.022,0,0,0,0
2648,284,0,1,0.041666668,0.028000001,0,0,0,0
2649,285,0,1,0.044999999,0.030999999,0,0,0,0
2650,285,1,0,0.050000001,0.039000001,0,0,0,0
2651,285,1,0,0.046999998,0.029999999,0,0,0,0
2652,285,0,1,0.041333334,0.017999999,1,0,0,0
2653,285,1,0,0.035,0.028000001,0,0,0,1
2654,286,1,0,0.029999999,0.028000001,0,0,1,0
2655,286,0,1,0.033,0.035,0,0,0,1
2656,286,1,0,0.037,0.034000002,0,0,0,0
2657,286,1,0,0.050000001,0.035,0,0,1,0
2658,286,1,0,0.044,0.034000002,0,0,0,0
2659,287,1,0,0.041000001,0.048,0,0,1,0
2660,287,1,0,0.046,0.048,0,0,1,0
2661,287,1,0,0.041999999,0.041000001,0,0,0,0
2662,287,0,1,0.042666667,0.028000001,0,0,0,1
2663,287,0,1,0.040666666,0.041000001,0,0,0,0
2664,287,1,0,0.044,0.041000001,0,0,1,0
2665,287,1,0,0.044,0.041000001,0,0,1,0
2666,288,1,0,0.030999999,0.044,0,0,0,0
2667,288,1,0,0.035,0.028000001,0,0,0,0
2668,288,1,0,0.034000002,0.030999999,0,0,0,0
2669,288,0,1,0.035666666,0.041000001,0,0,1,0
2670,288,1,0,0.030999999,0.030999999,1,0,0,0
2671,288,1,0,0.050000001,0.034000002,0,0,0,0
2672,288,1,0,0.030999999,0.037,0,0,0,0
2673,289,1,0,0.028000001,0.039999999,0,0,0,0
2674,289,1,0,0.048999999,0.037999999,0,0,0,0
2675,289,1,0,0.035,0.030999999,1,0,0,0
2676,289,1,0,0.050000001,0.035999998,0,0,0,0
2677,289,1,0,0.035,0.028000001,0,0,0,0
2678,290,1,0,0.022,0.034000002,0,0,0,0
2679,290,1,0,0.045000002,0.034000002,0,0,1,0
2680,290,1,0,0.050000001,0.028000001,0,0,1,0
2681,290,1,0,0.034000002,0.030999999,0,0,0,0
2682,290,1,0,0.034000002,0.030999999,0,0,1,0
2683,290,1,0,0.041999999,0.034000002,1,0,0,0
2684,290,1,0,0.032000002,0.037,1,0,0,0
2685,291,1,0,0.030999999,0.037,1,0,0,0
2686,291,1,0,0.030999999,0.030999999,1,0,0,0
2687,291,1,0,0.030999999,0.037,0,0,0,0
2688,291,1,0,0.030999999,0.035,0,0,1,0
2689,291,1,0,0.030999999,0.030999999,1,0,0,0
2690,291,0,1,0.045666667,0.021,0,0,0,0
2691,291,1,0,0.022,0.034000002,0,0,0,0
2692,292,1,0,0.037,0.034000002,0,0,0,0
2693,292,1,0,0.028999999,0.046999998,1,0,0,0
2694,292,1,0,0.030999999,0.034000002,1,0,0,0
2695,292,1,0,0.043000001,0.030999999,0,0,0,0
2696,292,1,0,0.034000002,0.030999999,0,0,0,0
2697,292,1,0,0.028000001,0.030999999,0,0,0,0
2698,292,1,0,0.035,0.030999999,0,0,1,0
2699,292,1,0,0.034000002,0.030999999,1,0,0,0
2700,292,1,0,0.039000001,0.030999999,1,0,0,0
2701,292,1,0,0.034000002,0.028999999,0,0,0,0
2702,292,1,0,0.030999999,0.035,0,0,0,0
2703,292,1,0,0.034000002,0.030999999,0,0,0,0
2704,292,1,0,0.021,0.034000002,0,0,0,0
2705,292,1,0,0.037,0.037999999,0,0,1,0
2706,292,1,0,0.037,0.037,1,0,0,0
2707,293,1,0,0.034000002,0.030999999,0,0,0,0
2708,293,1,0,0.034000002,0.030999999,1,0,0,0
2709,293,1,0,0.037,0.028000001,0,0,0,0
2710,293,1,0,0.029999999,0.028999999,0,0,0,0
2711,293,1,0,0.034000002,0.030999999,0,0,0,0
2712,293,1,0,0.030999999,0.030999999,1,0,0,0
2713,293,1,0,0.043000001,0.034000002,0,0,0,0
2714,293,1,0,0.035,0.034000002,1,0,0,0
2715,293,1,0,0.035,0.034000002,0,0,0,0
2716,293,1,0,0.021,0.034000002,0,0,0,0
2717,294,1,0,0.037,0.039000001,0,0,0,0
2718,294,1,0,0.030999999,0.037,0,0,0,0
2719,294,1,0,0.034000002,0.030999999,0,0,0,0
2720,294,1,0,0.034000002,0.030999999,0,0,0,0
2721,294,1,0,0.030999999,0.035,0,0,0,0
2722,294,1,0,0.030999999,0.032000002,0,0,0,0
2723,294,1,0,0.029999999,0.030999999,0,0,0,0
2724,294,1,0,0.030999999,0.030999999,0,0,0,0
2725,294,1,0,0.034000002,0.030999999,1,0,0,0
2726,294,1,0,0.030999999,0.032000002,1,0,0,0
2727,294,1,0,0.030999999,0.030999999,1,0,0,0
2728,294,1,0,0.034000002,0.030999999,0,0,0,0
2729,294,1,0,0.034000002,0.034000002,0,0,0,0
2730,294,1,0,0.030999999,0.034000002,1,0,0,0
2731,294,1,0,0.030999999,0.034000002,1,0,0,0
2732,294,1,0,0.041999999,0.030999999,1,0,0,0
2733,294,1,0,0.021,0.034000002,0,0,0,0
2734,294,1,0,0.035,0.028999999,0,0,0,0
2735,294,1,0,0.035999998,0.037,0,0,1,0
2736,294,1,0,0.039000001,0.028000001,0,0,0,0
2737,294,1,0,0.037,0.034000002,0,0,0,0
2738,294,1,0,0.044,0.034000002,0,0,0,0
2739,294,1,0,0.022,0.033,0,0,0,0
2740,294,1,0,0.037,0.034000002,0,0,0,0
2741,295,0,1,0.045,0.028000001,0,0,0,0
2742,295,1,0,0.037,0.037,0,0,0,0
2743,295,1,0,0.046,0.034000002,0,0,0,0
2744,295,1,0,0.039000001,0.029999999,1,0,0,0
2745,295,1,0,0.043000001,0.030999999,0,0,0,0
2746,295,1,0,0.034000002,0.030999999,0,0,0,0
2747,295,0,1,0.039666666,0.030999999,1,0,0,0
2748,295,1,0,0.045000002,0.028000001,0,0,0,0
2749,295,0,1,0.041333334,0.017999999,1,0,0,0
2750,295,0,1,0.044666668,0.034000002,0,0,0,0
2751,295,0,1,0.042000001,0.029999999,0,0,0,0
2752,295,1,0,0.023,0.037,1,0,0,0
2753,296,1,0,0.037999999,0.029999999,0,0,0,0
2754,296,1,0,0.039000001,0.030999999,1,0,0,0
2755,296,1,0,0.039999999,0.039999999,0,0,0,0
2756,296,1,0,0.032000002,0.037,1,0,0,0
2757,296,1,0,0.043000001,0.037,0,0,0,0
2758,296,1,0,0.035,0.037,0,0,0,0
2759,297,1,0,0.032000002,0.034000002,0,0,0,0
2760,297,1,0,0.037,0.039000001,0,0,0,0
2761,297,1,0,0.022,0.034000002,1,0,0,0
2762,297,1,0,0.033,0.030999999,1,0,0,0
2763,297,1,0,0.027000001,0.030999999,1,0,0,0
2764,297,1,0,0.037,0.034000002,0,0,0,0
2765,297,1,0,0.021,0.034000002,0,0,0,0
2766,297,1,0,0.039000001,0.037,0,0,0,0
2767,298,1,0,0.039000001,0.028000001,0,1,0,0
2768,298,1,0,0.035,0.029999999,0,0,0,0
2769,298,1,0,0.021,0.030999999,0,0,0,0
2770,298,1,0,0.021,0.035,0,0,1,0
2771,298,1,0,0.012,0.035,0,0,1,0
2772,298,1,0,0.035,0.034000002,0,0,0,0
2773,298,1,0,0.021,0.034000002,0,0,0,0
2774,298,1,0,0.021,0.034000002,0,0,0,0
2775,298,1,0,0.035999998,0.037,0,0,1,0
2776,298,1,0,0.021,0.034000002,0,0,0,0
2777,298,1,0,0.039000001,0.037,0,0,0,0
2778,298,1,0,0.025,0.037,0,0,0,0
2779,298,1,0,0.032000002,0.037,0,0,1,0
2780,298,0,1,0.041,0.028000001,0,0,0,0
2781,298,1,0,0.022,0.033,0,0,0,0
2782,299,1,0,0.037,0.034000002,0,0,0,0
2783,299,1,0,0.037,0.037,0,0,0,0
2784,299,1,0,0.027000001,0.029999999,0,0,0,0
2785,299,1,0,0.034000002,0.030999999,0,0,0,0
2786,299,1,0,0.035,0.029999999,1,0,0,0
2787,299,1,0,0.030999999,0.032000002,1,0,0,0
2788,299,1,0,0.043000001,0.034000002,1,0,0,0
2789,299,1,0,0.037,0.025,0,0,0,0
2790,299,1,0,0.037,0.028000001,0,0,0,0
2791,299,1,0,0.043000001,0.034000002,0,0,0,0
2792,300,0,1,0.044333334,0.039999999,0,0,0,0
2793,300,0,1,0.041666668,0.033,1,0,0,1
2794,300,1,0,0.035,0.029999999,0,0,0,0
2795,300,1,0,0.050999999,0.037,0,0,0,0
2796,300,0,1,0.045333333,0.025,0,1,0,0
2797,300,1,0,0.050000001,0.028000001,0,0,0,0
2798,300,1,0,0.035,0.034000002,0,0,1,0
