OBS,PRIVATE,SUNSHINE,KEEBLER,NABISCO,PRICEPRIVATE,PRICESUNSHINE,PRICEKEEBLER,PRICENABISCO,FeatPrivate,FeatSunshine,FeatKeebler,FeatNabisco,DisplPrivate,DisplSunshine,DisplKeebler,DisplNabisco
891,0,0,0,1,0.589999914,0.930000007,0.980000019,0.879999995,0,0,0,0,0,0,0,0
892,0,0,0,1,0.680000007,0.920000017,0.980000019,0.879999995,0,0,0,0,0,0,0,0
893,0,0,0,1,0.589999914,0.920000017,0.879999995,0.879999995,0,0,0,0,0,0,0,0
894,0,0,0,1,0.589999914,0.930000007,0.980000019,0.980000019,0,0,0,0,0,0,0,0
895,0,0,0,1,0.579999924,0.930000007,0.980000019,1.089999914,0,0,0,0,0,0,0,0
896,0,0,0,1,0.579999924,0.930000007,0.980000019,1.089999914,0,0,0,0,0,0,1,0
897,0,0,0,1,0.579999924,0.930000007,0.980000019,0.980000019,0,0,0,0,0,0,0,1
898,0,0,0,1,0.579999924,0.930000007,0.980000019,0.980000019,0,0,0,0,0,0,1,0
899,0,0,0,1,0.579999924,0.930000007,1.089999914,0.980000019,0,0,0,0,0,0,1,0
900,0,0,0,1,0.579999924,0.879999995,1.089999914,0.980000019,0,0,0,1,0,1,0,0
901,0,0,0,1,0.579999924,0.879999995,0.980000019,0.980000019,0,0,0,0,0,1,0,1
902,0,0,0,1,0.579999924,0.930000007,1.129999995,1.079999924,0,0,0,0,0,0,0,0
903,0,0,0,1,0.579999924,0.879999995,1.129999995,1.079999924,0,0,0,0,0,0,1,1
904,0,0,0,1,0.579999924,0.930000007,1.129999995,1.079999924,0,0,0,0,0,0,1,0
905,0,0,0,1,0.680000007,0.930000007,1.129999995,0.980000019,0,0,0,1,1,0,0,0
906,0,0,0,1,0.629999995,0.930000007,1.190000057,0.980000019,0,0,0,0,1,0,0,0
907,0,0,0,1,0.629999995,0.930000007,1.190000057,1,0,0,0,1,1,0,0,1
908,0,0,0,1,0.579999924,0.930000007,1.119999886,0.980000019,0,0,0,0,0,0,1,1
909,0,0,0,1,0.629999995,0.930000007,1.119999886,0.980000019,0,0,0,0,1,0,1,0
910,0,0,0,1,0.629999995,0.930000007,1.119999886,1.190000057,0,0,0,0,1,0,1,1
911,0,0,0,1,0.629999995,0.930000007,1.119999886,0.980000019,0,0,0,1,1,0,0,0
912,0,0,0,1,0.680000007,0.930000007,1.119999886,0.980000019,0,0,0,0,1,0,0,0
913,0,0,0,1,0.639999986,0.930000007,1.119999886,1.190000057,0,0,0,0,0,0,0,0
914,0,0,0,1,0.639999986,1.23999989,1.049999952,1.190000057,0,0,0,0,0,0,0,0
915,0,0,0,1,0.609999955,1.23999989,1.049999952,0.879999995,0,0,0,1,0,0,0,0
916,0,0,0,1,0.379999995,1.23999989,1.049999952,0.980000019,1,0,0,0,1,0,0,0
917,0,0,0,1,0.709999979,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,0
918,0,0,0,1,0.649999976,0.889999986,0.99000001,1.049999952,0,0,0,0,0,0,0,0
919,0,0,0,1,0.779999912,0.789999962,1.089999914,1.089999914,0,0,0,0,0,0,0,0
920,0,0,0,1,0.779999912,0.789999962,1.089999914,1.089999914,0,0,0,0,0,0,0,0
921,0,0,0,1,0.779999912,0.789999962,1.089999914,1.089999914,0,0,0,0,0,0,0,0
922,0,0,0,1,0.589999914,0.930000007,0.980000019,0.879999995,0,0,0,0,0,0,0,0
923,0,0,0,1,0.779999912,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0
924,0,0,0,1,0.779999912,0.789999962,1.049999952,1.089999914,0,0,0,0,0,0,0,0
925,0,0,0,1,0.779999912,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0
926,0,0,0,1,0.779999912,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0
927,0,0,0,1,0.639999986,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0
928,0,0,0,1,0.639999986,1.029999971,1.089999914,1.190000057,0,0,0,0,0,0,0,0
929,0,0,0,1,0.639999986,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0
930,0,0,0,1,0.779999912,0.99000001,1.089999914,1.190000057,0,0,0,0,0,0,0,0
931,0,0,0,1,0.709999979,0.99000001,1.190000057,0.99000001,0,0,0,0,0,0,0,0
932,0,0,0,1,0.839999914,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,1,0
933,0,0,0,1,0.839999914,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0
934,0,0,0,1,0.779999912,0.980000019,1.089999914,1.289999962,0,0,0,0,0,0,0,0
935,0,0,0,1,0.779999912,0.980000019,1.089999914,1.289999962,0,0,0,0,0,0,0,0
936,0,0,0,1,0.639999986,0.980000019,1.209999919,1.190000057,0,0,0,1,0,0,0,0
937,0,0,0,1,0.649999976,0.879999995,1.25,1.139999986,0,0,0,0,0,0,0,1
938,0,0,0,1,0.779999912,0.980000019,1.190000057,1.289999962,0,0,0,0,0,0,0,0
939,0,0,0,1,0.779999912,0.980000019,1.190000057,1.289999962,0,0,0,0,0,0,0,0
940,0,0,0,1,0.779999912,0.980000019,1.190000057,1.289999962,0,0,0,0,0,0,0,0
941,0,0,0,1,0.779999912,0.789999962,1.209999919,1.089999914,0,0,0,0,0,0,0,0
942,0,0,0,1,0.789999962,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
943,0,0,0,1,0.930000007,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
944,0,0,0,1,0.920000017,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0
945,0,0,0,1,0.959999979,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,1,1
946,0,0,0,1,0.789999962,1.089999914,1.159999967,1.289999962,0,0,0,0,0,0,0,0
947,0,0,0,1,0.689999998,0.789999962,0.99000001,0.689999998,0,0,0,0,0,0,0,0
948,0,0,0,1,0.649999976,0.889999986,0.889999986,1.049999952,0,0,0,0,0,0,1,0
949,0,0,0,1,0.649999976,0.889999986,0.99000001,0.889999986,0,0,0,1,0,0,0,1
950,0,0,0,1,0.649999976,0.889999986,0.99000001,1.049999952,0,0,0,0,0,0,0,0
951,0,0,0,1,0.609999955,0.689999998,1.089999914,0.539999962,0,0,0,1,0,0,0,1
952,0,0,0,1,0.680000007,0.889999986,1.079999924,0.889999986,0,0,0,0,0,1,0,0
953,0,0,0,1,0.609999955,0.889999986,1.039999962,1.089999914,0,0,0,0,0,1,0,0
954,0,0,0,1,0.649999976,0.789999962,1.019999981,0.889999986,0,1,0,1,0,1,0,1
955,0,0,0,1,0.689999998,0.789999962,1.089999914,1.2299999,0,0,0,0,0,0,0,0
956,0,0,0,1,0.599999964,0.889999986,1.149999976,0.99000001,0,0,0,0,0,1,0,0
957,0,0,0,1,0.519999921,0.970000029,1.089999914,0.899999976,0,0,1,0,0,0,0,1
958,0,0,0,1,0.599999964,0.970000029,1.149999976,0.99000001,0,0,0,0,0,0,0,1
959,0,0,0,1,0.599999964,0.970000029,1.149999976,1.25,0,0,0,0,0,0,0,0
960,0,0,0,1,0.599999964,0.970000029,0.99000001,1.25,0,0,0,0,0,0,1,0
961,0,0,0,1,0.599999964,0.970000029,1.25,1.089999914,0,0,0,1,0,0,0,0
962,0,0,0,1,0.599999964,0.970000029,1.089999914,1.089999914,0,0,0,1,0,0,0,0
963,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,0
964,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,1
965,0,0,0,1,0.589999914,1.049999952,1.169999957,1.289999962,0,0,0,0,1,0,1,0
966,0,0,0,1,0.589999914,1.049999952,1.25,0.839999914,0,0,0,0,0,0,0,1
967,0,0,0,1,0.589999914,1.049999952,1.289999962,0.789999962,0,0,0,0,0,0,0,1
968,0,0,0,1,0.579999924,1.23999989,1.049999952,0.980000019,0,0,0,0,1,0,0,0
969,1,0,0,0,0.5,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,0
970,0,1,0,0,0.649999976,0.589999914,0.99000001,0.889999986,0,1,0,0,0,1,0,1
971,1,0,0,0,0.5,0.889999986,1.019999981,1.049999952,1,0,0,0,1,0,0,0
972,0,0,0,1,0.5,0.889999986,1.019999981,0.889999986,1,0,0,0,0,0,0,1
973,1,0,0,0,0.649999976,0.889999986,1.149999976,0.99000001,0,0,0,0,0,0,1,0
974,0,0,0,1,0.680000007,0.959999979,1.289999962,1.049999952,0,0,0,0,0,0,0,0
975,1,0,0,0,0.5,0.970000029,1.089999914,1.149999976,0,0,0,0,0,0,1,0
976,0,0,1,0,0.649999976,0.970000029,1.089999914,1.149999976,0,0,1,0,0,0,1,0
977,0,1,0,0,0.649999976,0.789999962,1.070000052,1.149999976,0,0,0,0,0,1,1,0
978,0,0,0,1,0.649999976,0.879999995,1.149999976,0.99000001,0,0,0,0,0,0,0,1
979,1,0,0,0,0.589999914,0.879999995,1.149999976,1.089999914,1,0,0,1,1,0,0,1
980,1,0,0,0,0.649999976,0.879999995,1.25,1.089999914,0,0,0,1,0,0,0,1
981,1,0,0,0,0.649999976,0.879999995,1.25,1.089999914,0,0,0,0,0,0,0,1
982,0,0,1,0,0.609999955,0.970000029,0.99000001,1.25,0,0,1,0,0,0,0,0
983,1,0,0,0,0.649999976,0.970000029,1.25,1.089999914,0,0,0,1,0,0,0,0
984,1,0,0,0,0.5,0.970000029,1.169999957,1.089999914,1,0,0,0,1,0,0,1
985,0,1,0,0,0.920000017,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0
986,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,0,0,0,1,0,0,0,1
987,0,0,0,1,0.680000007,0.959999979,1.389999986,0.689999998,0,0,0,1,0,0,0,0
988,1,0,0,0,0.649999976,1.049999952,1.169999957,1.289999962,0,0,0,0,1,0,0,1
989,0,0,1,0,0.589999914,1.049999952,1.089999914,1.289999962,0,0,0,0,1,0,0,1
990,1,0,0,0,0.649999976,1.049999952,1.169999957,0.99000001,0,0,0,0,1,0,0,1
991,1,0,0,0,0.649999976,1.049999952,1.169999957,0.99000001,0,0,0,0,0,0,0,1
992,1,0,0,0,0.5,0.930000007,1.119999886,0.980000019,1,0,0,0,1,0,0,0
993,0,0,1,0,0.649999976,1.049999952,0.99000001,1.289999962,0,0,1,0,0,0,0,0
994,1,0,0,0,0.649999976,1.049999952,0.99000001,0.99000001,0,0,0,0,0,0,0,1
995,0,0,0,1,0.689999998,0.789999962,0.99000001,0.889999986,0,0,0,0,0,0,0,0
996,0,0,0,1,0.689999998,0.789999962,0.99000001,0.689999998,0,0,0,1,0,0,0,1
997,0,0,0,1,0.689999998,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,1
998,0,0,0,1,0.689999998,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,1
999,0,0,0,1,0.689999998,0.889999986,0.99000001,0.889999986,0,1,0,0,0,0,0,1
1000,0,0,0,1,0.689999998,0.789999962,1.25,0.789999962,0,0,0,1,0,1,0,1
1001,0,0,0,1,0.49000001,0.789999962,1.25,0.99000001,1,0,0,0,0,1,0,1
1002,0,0,0,1,0.689999998,0.789999962,1.25,0.99000001,0,0,0,0,0,1,0,0
1003,0,0,0,1,0.689999998,0.789999962,1.25,0.99000001,0,0,0,0,1,1,0,0
1004,0,0,0,1,0.689999998,0.789999962,1.25,0.99000001,0,0,0,0,0,0,0,1
1005,0,0,0,1,0.649999976,0.779999912,1.349999905,0.99000001,0,0,0,0,1,0,0,0
1006,0,0,0,1,0.649999976,0.789999962,1.349999905,1.289999962,0,1,0,0,0,1,0,0
1007,0,0,0,1,0.730000019,1.089999914,1.349999905,1.289999962,0,0,0,0,0,0,0,0
1008,0,0,0,1,0.730000019,1.089999914,1.349999905,1.289999962,0,0,1,0,0,0,0,0
1009,0,0,0,1,0.759999931,0.789999962,1.349999905,0.799999952,0,0,0,1,0,1,0,1
1010,0,0,0,1,0.759999931,1.089999914,1.349999905,0.799999952,0,0,0,0,0,0,0,1
1011,0,0,0,1,0.789999962,1.089999914,1.190000057,1.149999976,0,0,0,0,0,0,0,0
1012,0,0,0,1,0.859999955,0.889999986,1.209999919,0.99000001,0,0,0,1,0,0,0,1
1013,0,0,0,1,0.889999986,0.99000001,1.199999928,0.99000001,0,0,0,0,0,0,0,1
1014,1,0,0,0,0.789999962,1.089999914,1.039999962,0.99000001,0,0,0,0,1,0,0,0
1015,0,0,0,1,0.5,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,0
1016,1,0,0,0,0.5,0.889999986,0.889999986,1.049999952,1,0,1,0,1,0,1,0
1017,0,0,0,1,0.649999976,0.889999986,0.889999986,1.049999952,0,0,0,0,0,0,1,0
1018,1,0,0,0,0.649999976,0.789999962,1.019999981,1.049999952,0,0,0,0,0,0,0,0
1019,0,1,0,0,0.649999976,0.689999998,1.070000052,1.149999976,0,1,0,0,0,1,1,0
1020,1,0,0,0,0.549999952,0.99000001,1.089999914,1.190000057,0,0,0,0,0,0,0,0
1021,0,0,1,0,0.519999921,0.970000029,1.089999914,1.149999976,0,0,1,0,0,0,0,1
1022,0,0,0,1,0.599999964,0.970000029,1.149999976,1.25,0,0,0,0,0,0,0,0
1023,0,0,0,1,0.599999964,0.970000029,1.149999976,1.089999914,0,0,0,0,1,0,0,0
1024,0,0,0,1,0.599999964,0.970000029,1.25,1.089999914,0,0,0,1,0,0,0,0
1025,0,0,0,1,0.599999964,0.970000029,1.25,1.089999914,0,0,0,0,0,0,0,0
1026,0,0,1,0,0.589999914,1.049999952,1.289999962,0.99000001,0,0,0,0,0,0,0,1
1027,0,0,0,1,0.649999976,1.049999952,1.289999962,0.99000001,0,0,0,0,0,0,0,0
1028,0,1,0,0,0.649999976,1.049999952,1.289999962,1.289999962,0,0,0,0,0,0,0,0
1029,0,1,0,0,0.589999914,0.579999924,0.879999995,0.879999995,0,0,0,0,0,0,0,0
1030,0,0,0,1,0.589999914,0.920000017,0.980000019,0.879999995,0,0,0,0,0,1,0,0
1031,0,0,0,1,0.589999914,0.930000007,0.879999995,0.879999995,0,0,0,0,0,0,0,0
1032,0,0,0,1,0.589999914,0.930000007,0.980000019,0.879999995,0,0,0,0,0,0,0,0
1033,0,0,1,0,0.579999924,0.930000007,0.980000019,1.089999914,0,0,0,0,0,0,0,0
1034,0,0,0,1,0.579999924,0.930000007,0.99000001,0.980000019,0,0,0,0,0,0,1,0
1035,0,0,0,1,0.579999924,0.930000007,1.029999971,0.980000019,0,0,0,0,0,0,1,0
1036,0,0,0,1,0.579999924,0.930000007,1.089999914,0.980000019,0,0,0,0,0,0,0,1
1037,0,0,0,1,0.579999924,0.879999995,1.089999914,1.049999952,0,0,0,0,0,1,0,0
1038,0,1,0,0,0.579999924,0.879999995,1.089999914,1.079999924,0,0,0,0,0,1,0,0
1039,0,0,0,1,0.579999924,0.879999995,0.980000019,0.980000019,0,0,0,0,0,1,0,1
1040,0,1,0,0,0.579999924,0.879999995,0.980000019,1.079999924,0,0,0,0,0,0,0,1
1041,0,0,1,0,0.579999924,0.879999995,0.980000019,1.079999924,0,0,1,0,0,0,1,1
1042,0,0,0,1,0.579999924,0.879999995,1.129999995,1.079999924,0,0,0,0,0,0,1,1
1043,0,0,0,1,0.629999995,0.930000007,1.190000057,0.980000019,0,0,0,1,1,0,0,1
1044,0,0,0,1,0.629999995,0.930000007,1.190000057,1,0,0,0,0,1,0,0,0
1045,0,0,0,1,0.579999924,0.930000007,1.119999886,0.980000019,0,0,0,0,0,0,1,1
1046,0,0,0,1,0.629999995,0.930000007,1.119999886,0.980000019,0,0,0,0,1,0,0,1
1047,0,0,0,1,0.680000007,0.930000007,1.119999886,0.980000019,0,0,0,0,1,0,0,0
1048,0,0,0,1,0.579999924,1.23999989,1.049999952,0.980000019,0,0,0,0,0,0,0,0
1049,0,0,0,1,0.579999924,1.23999989,1.049999952,0.980000019,0,0,0,0,1,0,0,0
1050,0,0,0,1,0.579999924,1.23999989,1.049999952,0.980000019,0,0,0,0,1,0,0,0
1051,0,0,0,1,0.579999924,1.23999989,1.049999952,0,0,0,0,0,1,0,0,0
1052,0,0,1,0,0.709999979,0.689999998,0.879999995,0.889999986,0,0,0,0,0,0,0,0
1053,0,0,1,0,0.709999979,0.980000019,0.99000001,1.089999914,0,0,0,0,0,0,0,0
1054,0,0,1,0,0.709999979,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,1
1055,0,0,1,0,0.709999979,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,0
1056,0,0,1,0,0.779999912,0.789999962,1.089999914,1.089999914,0,0,0,0,0,0,0,0
1057,0,0,1,0,0.779999912,0.789999962,1.089999914,1.089999914,0,0,0,0,0,0,0,0
1058,0,0,1,0,0.779999912,0.789999962,1.089999914,0.889999986,0,0,0,0,0,0,0,0
1059,0,0,1,0,0.779999912,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0
1060,0,0,1,0,0.779999912,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0
1061,0,0,0,1,0.779999912,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0
1062,0,0,1,0,0.639999986,1.029999971,1.089999914,1.190000057,0,0,0,0,0,0,0,0
1063,0,0,1,0,0.779999912,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0
1064,0,0,1,0,0.709999979,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
1065,0,0,1,0,0.779999912,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0
1066,0,0,1,0,0.779999912,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0
1067,0,0,1,0,0.779999912,0.980000019,1.190000057,0.99000001,0,0,0,0,0,0,0,0
1068,0,0,1,0,0.779999912,0.980000019,1.089999914,1.289999962,0,0,0,0,0,0,0,0
1069,0,0,1,0,0.779999912,0.980000019,1.089999914,1.289999962,0,0,0,0,0,0,0,0
1070,0,0,1,0,0.639999986,0.980000019,1.209999919,1.190000057,0,0,0,1,0,0,0,0
1071,0,0,1,0,0.639999986,0.980000019,1.209999919,1.190000057,0,0,0,0,1,0,0,0
1072,0,0,0,1,0.609999955,0.970000029,0.99000001,1.25,0,0,0,0,0,0,1,0
1073,0,0,1,0,0.779999912,0.789999962,1.209999919,1.089999914,0,0,0,0,0,0,0,0
1074,0,0,1,0,0.779999912,0.789999962,1.209999919,1.089999914,0,0,0,0,0,0,0,0
1075,0,0,1,0,0.930000007,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
1076,0,0,1,0,0.839999914,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0
1077,0,0,1,0,0.819999933,0.949999988,1.209999919,0.99000001,0,0,0,0,0,0,0,1
1078,0,0,1,0,0.789999962,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,0
1079,0,0,1,0,0.720000029,0.949999988,1.039999962,0.99000001,0,0,0,0,1,0,0,0
1080,0,0,0,1,0.689999998,0.789999962,0.99000001,1.129999995,0,0,0,0,0,0,0,0
1081,0,0,0,1,0.689999998,0.889999986,0.99000001,1.129999995,0,0,0,0,0,0,0,0
1082,0,0,0,1,0.789999962,0.889999986,1.389999986,1.129999995,0,0,0,0,0,0,0,0
1083,0,0,0,1,0.5,0.889999986,1.019999981,0.889999986,1,0,0,0,1,0,0,0
1084,0,0,0,1,0.789999962,0.789999962,1.089999914,1.129999995,0,0,0,0,0,0,0,0
1085,0,0,0,1,0.689999998,0.789999962,1.25,0.99000001,0,0,0,0,1,0,0,0
1086,0,0,0,1,0.649999976,0.789999962,1.149999976,1.289999962,0,0,0,0,0,0,0,0
1087,0,0,0,1,0.599999964,0.970000029,0.99000001,1.25,0,0,0,0,0,0,1,0
1088,0,0,0,1,0.649999976,0.970000029,1.25,1.089999914,0,0,0,0,0,0,0,0
1089,0,0,0,1,0.649999976,0.970000029,1.25,1.25,0,0,0,0,0,0,0,1
1090,0,0,0,1,0.730000019,1.089999914,1.349999905,1.289999962,0,0,0,0,0,0,0,0
1091,0,0,0,1,0.599999964,0.970000029,1.25,1.25,0,0,0,0,0,0,0,0
1092,0,0,1,0,0.889999986,0.99000001,1.349999905,1.089999914,0,0,0,0,0,0,0,0
1093,0,0,1,0,0.889999986,1.190000057,1.289999962,1.289999962,0,0,0,0,0,0,0,0
1094,0,0,0,1,0.889999986,0.99000001,1.349999905,1.089999914,0,1,0,0,0,0,0,0
1095,0,0,1,0,0.720000029,1.089999914,1.039999962,0.99000001,0,0,0,0,1,0,0,0
1096,0,0,1,0,0.959999979,1.289999962,1.039999962,1.2299999,0,0,0,0,1,0,0,0
1097,0,0,0,1,0.709999979,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,0
1098,0,0,0,1,0.649999976,0.889999986,0.99000001,1.049999952,0,0,0,0,0,0,0,0
1099,0,0,0,1,0.649999976,0.789999962,1.049999952,0.889999986,0,0,0,0,0,0,0,0
1100,0,0,0,1,0.649999976,0.889999986,1.019999981,0.889999986,0,0,0,0,0,1,0,0
1101,0,0,0,1,0.649999976,0.889999986,1.019999981,0.889999986,0,0,0,0,0,0,0,0
1102,0,0,0,1,0.5,0.889999986,1.070000052,1.149999976,1,0,0,0,1,0,0,0
1103,0,0,0,1,0.519999921,0.889999986,1.149999976,0.99000001,1,0,0,0,0,1,1,0
1104,0,0,0,1,0.709999979,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
1105,0,0,0,1,0.519999921,0.970000029,1.089999914,1.149999976,0,0,0,0,0,0,0,0
1106,0,0,0,1,0.599999964,0.970000029,1.149999976,0.99000001,0,0,0,0,0,0,0,0
1107,0,0,0,1,0.599999964,0.970000029,1.149999976,0.99000001,0,0,0,0,0,0,0,0
1108,0,0,0,1,0.569999933,0.970000029,1.149999976,1.089999914,1,0,0,0,1,0,0,0
1109,0,0,0,1,0.639999986,0.980000019,1.209999919,1.190000057,0,0,0,0,0,0,0,0
1110,0,0,0,1,0.599999964,0.970000029,0.99000001,1.25,0,0,0,0,0,0,1,0
1111,0,0,0,1,0.599999964,0.970000029,0.99000001,1.25,0,0,1,0,0,0,1,0
1112,0,0,0,1,0.579999924,0.879999995,0.980000019,1.079999924,0,0,0,0,0,1,0,0
1113,0,0,0,1,0.599999964,0.970000029,1.25,1.089999914,0,0,0,0,0,0,0,0
1114,0,0,0,1,0.599999964,0.970000029,1.25,1.089999914,0,0,0,0,0,0,0,0
1115,1,0,0,0,0.889999986,1.089999914,1.209999919,1.190000057,0,0,0,0,0,0,0,1
1116,0,0,0,1,0.599999964,0.970000029,1.25,1.25,0,0,0,0,0,0,0,0
1117,0,0,0,1,0.959999979,1.089999914,1.089999914,1.089999914,0,0,0,0,1,0,0,0
1118,0,0,0,1,0.930000007,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
1119,0,0,0,1,0.599999964,1.00999999,1.25,1.25,0,0,0,0,0,0,0,0
1120,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,0
1121,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,0
1122,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,0
1123,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,0
1124,0,0,0,1,0.649999976,1.049999952,1.169999957,1.289999962,0,0,0,0,0,0,1,0
1125,0,0,0,1,0.649999976,1.049999952,1.169999957,1.289999962,0,0,0,0,0,0,1,0
1126,0,0,0,1,0.589999914,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,1
1127,0,0,0,1,0.589999914,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,1
1128,0,0,0,1,0.589999914,1.049999952,1.289999962,0.99000001,0,0,0,1,0,0,0,1
1129,0,0,0,1,0.649999976,0.889999986,0.99000001,1.049999952,0,0,0,0,0,0,0,0
1130,0,0,0,1,0.779999912,0.980000019,1.089999914,1.289999962,0,0,0,0,0,0,0,0
1131,0,0,0,1,0.599999964,0.970000029,1.149999976,1.089999914,0,0,0,0,1,0,0,0
1132,0,0,0,1,0.639999986,0.980000019,1.209999919,1.190000057,0,0,0,0,0,0,0,0
1133,0,0,0,1,0.779999912,0.980000019,1.190000057,1.289999962,0,0,0,0,0,0,0,1
1134,0,0,0,1,0.779999912,0.980000019,1.209999919,0.74000001,0,0,0,0,0,0,0,0
1135,0,0,0,1,0.779999912,0.789999962,1.209999919,1.089999914,0,0,0,0,0,0,0,0
1136,0,0,0,1,0.789999962,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,1
1137,0,1,0,0,0.789999962,1.089999914,1.349999905,1.289999962,0,0,0,0,0,0,0,0
1138,0,0,0,1,0.930000007,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
1139,0,0,0,1,0.680000007,0.930000007,1.129999995,0.980000019,0,0,0,1,1,0,0,0
1140,0,0,0,1,0.819999933,1.089999914,1.209999919,0.99000001,0,0,0,0,0,0,1,0
1141,0,0,0,1,0.589999914,1.049999952,0.99000001,1.289999962,0,0,1,0,0,0,1,0
1142,0,0,0,1,0.589999914,1.049999952,1.289999962,1.289999962,0,0,0,0,0,0,0,0
1143,0,0,0,1,0.589999914,1.049999952,1.289999962,0.99000001,0,0,0,1,0,0,0,1
1144,0,0,0,1,0.649999976,1.049999952,1.289999962,0.99000001,0,0,0,0,0,0,0,1
1145,0,0,0,1,0.649999976,1.049999952,1.289999962,1.289999962,0,0,0,0,0,0,0,0
1146,1,0,0,0,0.549999952,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,0
1147,1,0,0,0,0.549999952,0.789999962,1.089999914,1.089999914,0,0,0,0,0,0,0,0
1148,1,0,0,0,0.549999952,0.49000001,1.089999914,1.089999914,0,1,0,0,0,0,0,0
1149,1,0,0,0,0.549999952,0.789999962,1.089999914,1.089999914,0,0,0,0,0,0,0,0
1150,1,0,0,0,0.549999952,0.789999962,1.089999914,1.089999914,0,0,0,0,0,0,0,0
1151,1,0,0,0,0.549999952,0.789999962,1.089999914,0.889999986,0,0,0,0,0,0,0,0
1152,1,0,0,0,0.549999952,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0
1153,1,0,0,0,0.889999986,0.789999962,1.049999952,1.089999914,0,0,0,0,0,0,0,0
1154,1,0,0,0,0.549999952,0.789999962,1.049999952,1.089999914,0,0,0,0,0,0,0,0
1155,1,0,0,0,0.889999986,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0
1156,1,0,0,0,0.889999986,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0
1157,1,0,0,0,0.549999952,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0
1158,1,0,0,0,0.689999998,1.029999971,1.089999914,1.190000057,0,0,0,0,0,0,0,0
1159,1,0,0,0,0.549999952,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0
1160,1,0,0,0,0.549999952,0.99000001,1.089999914,1.190000057,0,0,0,0,0,0,0,0
1161,1,0,0,0,0.549999952,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
1162,1,0,0,0,0.549999952,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
1163,1,0,0,0,0.549999952,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0
1164,1,0,0,0,0.689999998,0.789999962,1.25,0.99000001,0,0,0,0,1,0,0,1
1165,1,0,0,0,0.889999986,0.980000019,1.190000057,0.99000001,0,0,0,0,0,0,0,0
1166,1,0,0,0,0.549999952,0.980000019,1.089999914,1.289999962,0,0,0,0,0,0,0,0
